,time,,x1,y1,z1,x2,y2,z2
8754,97.255,1.75697E+12,145.204926,112.060959,548.646667,142.283264,23.286432,548.876221
8755,97.266,1.75697E+12,145.21434,112.011536,548.624817,142.518814,23.425779,548.837219
8756,97.277,1.75697E+12,145.145813,111.969063,548.611816,142.306793,23.454279,548.682861
8757,97.288,1.75697E+12,145.178528,111.972633,548.525269,142.276321,23.28895,548.79303
8758,97.3,1.75697E+12,145.123749,112.018471,548.56781,142.392044,23.262331,548.811096
8759,97.311,1.75697E+12,145.155746,111.972855,548.604492,142.313431,23.423826,548.788574
8760,97.322,1.75697E+12,145.106934,112.049095,548.646057,142.3526,23.446867,548.675171
8761,97.333,1.75697E+12,145.104187,112.05056,548.54248,142.276535,23.361994,548.720337
8762,97.344,1.75697E+12,145.148621,112.067924,548.507812,142.327866,23.204365,548.87915
8763,97.355,1.75697E+12,145.16507,111.919495,548.585205,142.357224,23.429911,548.747925
8764,97.366,1.75697E+12,145.143829,111.9114,548.60083,142.283249,23.298016,548.863342
8765,97.377,1.75697E+12,145.216476,111.943527,548.692017,142.312988,23.37381,548.861755
8766,97.388,1.75697E+12,145.108566,112.055344,548.594482,142.317657,23.244801,548.943542
8767,97.4,1.75697E+12,145.141998,111.979774,548.530212,142.383209,23.291645,548.856445
8768,97.411,1.75697E+12,145.094803,112.055687,548.649902,142.397141,23.33659,548.726807
8769,97.422,1.75697E+12,145.218018,111.897942,548.757141,142.381531,23.447323,548.740295
8770,97.433,1.75697E+12,145.192642,111.963455,548.679321,142.304626,23.335123,548.74115
8771,97.444,1.75697E+12,145.148804,112.049095,548.527405,142.310135,23.371374,548.848022
8772,97.455,1.75697E+12,145.201706,112.088165,548.46875,142.356964,23.35787,548.804871
8773,97.466,1.75697E+12,145.09552,112.047691,548.546936,142.403503,23.29011,548.851501
8774,97.477,1.75697E+12,144.734604,112.598061,548.530396,142.344086,22.67734,548.912598
8775,97.488,1.75697E+12,144.869995,114.055214,548.997864,142.405502,21.505352,548.650085
8776,97.5,1.75697E+12,145.375214,115.6474,548.702942,142.364136,20.145231,548.890747
8777,97.511,1.75697E+12,145.540344,116.758354,548.894165,142.278824,18.88003,548.765381
8778,97.522,1.75697E+12,144.956635,117.80761,548.81958,142.031601,17.776489,548.5354
8779,97.533,1.75697E+12,145.175873,118.358139,548.888245,142.016846,17.093451,548.640442
8780,97.544,1.75697E+12,145.129562,118.734581,548.879944,142.032822,16.872803,548.542236
8781,97.555,1.75697E+12,145.412338,118.813515,548.998962,141.960342,16.67004,548.442078
8782,97.566,1.75697E+12,145.380554,118.931564,548.867981,141.995132,16.615616,548.30072
8783,97.577,1.75697E+12,145.279999,118.943336,548.757874,141.941727,16.750742,548.286377
8784,97.588,1.75697E+12,145.293716,118.907562,548.903748,141.961319,16.701811,548.3927
8785,97.6,1.75697E+12,145.358414,118.719696,549.009705,141.939987,16.77466,548.406799
8786,97.611,1.75697E+12,145.32869,118.869514,548.864502,141.957245,16.805172,548.548889
8787,97.622,1.75697E+12,145.390884,118.884468,548.932739,141.961319,16.823471,548.328064
8788,97.633,1.75697E+12,145.50415,118.847214,548.990356,141.995636,16.715183,548.340149
8789,97.644,1.75697E+12,145.333908,118.948166,548.790283,141.941727,16.750742,548.286377
8790,97.655,1.75697E+12,145.244324,118.808578,548.842896,141.963638,16.760622,548.339661
8791,97.666,1.75697E+12,145.288559,118.947701,548.683594,141.961319,16.823471,548.328064
8792,97.677,1.75697E+12,145.360901,118.835648,548.898926,141.931427,16.780745,548.327576
8793,97.688,1.75697E+12,145.366318,118.894875,548.930298,141.906189,16.690268,548.36554
8794,97.7,1.75697E+12,145.228531,118.861763,548.793091,141.998672,16.704556,548.321716
8795,97.711,1.75697E+12,145.295059,118.907402,548.733459,141.988419,16.781303,548.324097
8796,97.722,1.75697E+12,145.327209,118.952133,548.779358,141.940643,16.743385,548.302673
8797,97.733,1.75697E+12,145.407883,118.853683,548.969177,141.930649,16.834408,548.325745
8798,97.744,1.75697E+12,145.490906,118.856094,548.902344,141.961319,16.823471,548.328064
8799,97.755,1.75697E+12,145.425385,118.898628,548.916626,141.979187,16.741503,548.430847
8800,97.766,1.75697E+12,145.361404,118.877739,548.855164,141.95047,16.678219,548.308838
8801,97.777,1.75697E+12,145.296524,118.872551,548.769104,141.890152,16.697359,548.434265
8802,97.788,1.75697E+12,145.361694,118.837036,548.897217,141.983109,16.803732,548.542114
8803,97.8,1.75697E+12,145.445374,118.780762,548.891907,141.856537,16.817635,548.332336
8804,97.811,1.75697E+12,145.415466,118.934349,548.950073,141.954681,16.659641,548.320374
8805,97.822,1.75697E+12,145.363647,118.822449,548.981079,142.043228,16.741777,548.309326
8806,97.833,1.75697E+12,145.335159,118.769737,548.862549,141.998672,16.704556,548.321716
8807,97.844,1.75697E+12,145.259476,118.925194,548.809265,141.935165,16.726999,548.386536
8808,97.855,1.75697E+12,145.383133,118.859222,548.971863,141.84256,16.847593,548.35675
8809,97.866,1.75697E+12,145.416077,118.854263,548.965759,141.915131,16.729181,548.377075
8810,97.877,1.75697E+12,145.347565,118.88192,548.950073,141.959396,16.709742,548.341919
8811,97.888,1.75697E+12,145.270676,118.939781,548.764709,141.931015,16.835035,548.354065
8812,97.9,1.75697E+12,145.296524,118.872551,548.769104,141.961319,16.823471,548.328064
8813,97.911,1.75697E+12,145.346771,118.971489,548.830017,141.88736,16.758438,548.398315
8814,97.922,1.75697E+12,145.388855,118.824944,548.995117,141.995346,16.79793,548.345642
8815,97.933,1.75697E+12,145.462891,118.886986,548.951721,141.951523,16.642832,548.318604
8816,97.944,1.75697E+12,145.336502,118.867249,548.864197,141.975357,16.739721,548.345764
8817,97.955,1.75697E+12,145.319016,118.822296,548.916748,141.854309,16.731392,548.407776
8818,97.966,1.75697E+12,145.41626,118.980499,548.774292,141.965057,16.769726,548.386963
8819,97.977,1.75697E+12,145.386932,118.882858,548.841125,141.965057,16.769726,548.386963
8820,97.988,1.75697E+12,145.45163,118.823151,548.949829,141.975357,16.739721,548.345764
8821,98,1.75697E+12,145.327209,118.822876,548.91333,141.950943,16.713385,548.261475
8822,98.011,1.75697E+12,145.342834,118.828743,548.912231,141.946747,16.786114,548.374573
8823,98.022,1.75697E+12,145.311935,118.877647,548.861755,141.901367,16.661324,548.434753
8824,98.033,1.75697E+12,145.39563,118.896446,548.892944,141.918076,16.834257,548.272034
8825,98.044,1.75697E+12,145.417984,118.950996,548.864868,141.931427,16.780745,548.327576
8826,98.055,1.75697E+12,145.277634,118.834213,548.822693,141.998108,16.742622,548.252808
8827,98.066,1.75697E+12,145.321045,118.925194,548.809326,141.967697,16.800585,548.280151
8828,98.077,1.75697E+12,145.281052,118.909729,548.725525,141.972031,16.799721,548.397034
8829,98.088,1.75697E+12,145.313156,118.875847,548.816406,141.890305,16.68483,548.348328
8830,98.1,1.75697E+12,145.262024,118.858398,548.785217,141.956573,16.751055,548.350403
8831,98.111,1.75697E+12,145.279343,118.83741,548.818787,142.030106,16.683392,548.335205
8832,98.122,1.75697E+12,145.327209,118.822876,548.91333,142.006714,16.764915,548.336548
8833,98.133,1.75697E+12,145.405869,118.869736,548.804138,141.921127,16.689091,548.433472
8834,98.144,1.75697E+12,145.246826,118.880272,548.7677,141.900497,16.76177,548.358826
8835,98.155,1.75697E+12,145.336502,118.826431,548.906494,141.914246,16.688135,548.436768
8836,98.166,1.75697E+12,145.416077,118.854263,548.965759,141.893433,16.655415,548.430481
8837,98.177,1.75697E+12,145.393173,118.950226,548.94342,141.849289,16.697134,548.284241
8838,98.188,1.75697E+12,145.262619,118.945358,548.761658,141.955444,16.666136,548.448059
8839,98.2,1.75697E+12,145.34993,118.857483,548.949402,141.914246,16.688135,548.436768
8840,98.211,1.75697E+12,145.3367,118.917191,548.961304,141.972031,16.799721,548.397034
8841,98.222,1.75697E+12,145.327209,118.822876,548.91333,141.921692,16.791048,548.394348
8842,98.233,1.75697E+12,145.3535,118.836456,548.900635,141.977127,16.727312,548.35907
8843,98.244,1.75697E+12,145.262024,118.858398,548.785217,141.869827,16.769489,548.327209
8844,98.255,1.75697E+12,145.271133,118.905945,548.732788,141.874573,16.814775,548.383057
8845,98.266,1.75697E+12,145.271133,118.905945,548.732788,141.89267,16.781301,548.361328
8846,98.277,1.75697E+12,145.341705,118.809242,548.922546,141.975357,16.739721,548.345764
8847,98.288,1.75697E+12,145.382599,118.88562,549.007568,141.955505,16.843006,548.216187
8848,98.3,1.75697E+12,145.29422,118.751953,548.884644,141.95047,16.678219,548.308838
8849,98.311,1.75697E+12,145.305634,118.920105,548.716736,141.895828,16.765621,548.351318
8850,98.322,1.75697E+12,145.377899,118.879402,548.847778,141.854309,16.731392,548.407776
8851,98.333,1.75697E+12,145.338486,118.966949,548.760132,141.952545,16.653873,548.319031
8852,98.344,1.75697E+12,145.165649,119.609787,549.117554,142.217087,15.738264,548.384033
8853,98.355,1.75697E+12,145.509811,121.382889,548.815674,142.120361,14.406392,548.583069
8854,98.366,1.75697E+12,145.628235,122.610321,548.832825,142.024811,13.170274,548.421997
8855,98.377,1.75697E+12,145.438049,123.680496,549.058533,142.033295,11.828958,548.289246
8856,98.388,1.75697E+12,145.621826,124.861496,548.772522,142.094833,11.192597,548.62677
8857,98.4,1.75697E+12,145.580399,125.395462,548.658081,142.046127,10.329914,548.617859
8858,98.411,1.75697E+12,145.550018,125.682236,548.612122,141.865265,10.070799,548.305603
8859,98.422,1.75697E+12,145.618225,125.595581,548.603271,141.91214,10.088024,548.271057
8860,98.433,1.75697E+12,145.673035,125.751602,548.914185,141.835876,9.974041,548.400391
8861,98.444,1.75697E+12,145.668289,125.698601,548.970459,141.943954,10.011574,548.307922
8862,98.455,1.75697E+12,145.682175,125.63829,548.82019,141.83699,9.996183,548.30072
